Year,Month,Day,date,Time (CST),State,Magnitude (0-5),Injuries,Fatalities,Property Loss ($) [0=unk],Crop Loss ($) [0=unk],Latitude,Longitude,Length of track (miles),Width of track (yards)
2020,10,10,10/10/20,4:01:00,AL,0,0,0,0,0,30.4803,-88.2508,0.08,25
2010,10,18,10/18/10,17:43:00,AZ,0,0,0,0.01,0,35.2023,-113.974,1.23,25
2010,10,21,10/21/10,16:48:00,TX,0,0,0,0,0,31.2061,-101.967,0.78,75
2010,10,21,10/21/10,17:34:00,AZ,0,0,0,0,0,36.15,-109.85,0.81,20
2010,10,21,10/21/10,17:47:00,NM,0,0,0,0,0,33.6199,-104.639,2.86,200
2010,10,21,10/21/10,18:03:00,NM,0,0,0,0,0,33.6624,-104.576,0.56,50
2010,10,23,10/23/10,11:55:00,TX,0,0,0,0.015,0,32.8035,-97.2013,0.01,50
2010,10,24,10/24/10,14:30:00,TX,0,0,0,0,0,33.086,-94.691,2.98,75
2010,10,24,10/24/10,15:58:00,AR,0,0,0,0.01,0,34.6958,-92.4557,0.76,50
2010,10,24,10/24/10,16:43:00,TX,2,4,0,1,0,32.1949,-96.5548,6.51,480
2010,10,24,10/24/10,17:00:00,TX,0,0,0,0.5,0,32.936,-95.9823,0.22,50
2010,10,24,10/24/10,17:15:00,TX,0,0,0,0,0,33.222,-95.2278,0.21,50
2010,10,24,10/24/10,17:47:00,TX,0,0,0,0.001,0,33.1873,-94.8151,0.86,75
2010,10,24,10/24/10,17:54:00,TX,0,0,0,0,0,32.7402,-95.5606,1.69,75
2010,10,24,10/24/10,18:20:00,OR,0,0,0,0,0,42.6711,-124.468,1,50
2010,10,24,10/24/10,20:10:00,AL,1,0,0,0.045,0,30.526,-87.5688,1.71,100
2010,10,24,10/24/10,20:50:00,MI,0,0,0,0,0,42.1956,-86.3411,0.08,35
2010,10,24,10/24/10,23:40:00,TN,1,0,0,0.1,0,35.286,-86.3304,1.15,200
2010,10,25,10/25/10,1:05:00,AL,1,0,0,0.1,0,34.1786,-87.6088,12.07,600
2010,10,25,10/25/10,2:23:00,AL,0,0,0,0.035,0,34.3477,-86.4988,0.93,100
2010,10,25,10/25/10,2:52:00,AL,0,0,0,0.05,0,34.583,-85.958,2.17,100
2010,10,25,10/25/10,3:02:00,AL,2,0,0,0.9,0,34.624,-85.8542,20.28,300
2010,10,25,10/25/10,3:05:00,AL,1,0,0,0.15,0,34.6854,-85.7816,15.68,150
2010,10,25,10/25/10,3:52:00,GA,0,0,0,0.04,0,34.9458,-85.0404,0.17,75
2010,10,25,10/25/10,4:00:00,TN,0,0,0,0.05,0,35.12,-85.15,0.1,40
2010,10,25,10/25/10,4:17:00,AL,1,0,0,0,0,30.6706,-88.1535,1.2,150
2010,10,25,10/25/10,19:15:00,WA,0,0,0,0.001,0,46.48,-122.74,0.01,5
2010,10,26,10/26/10,4:41:00,IL,1,0,0,0.1,0,41.8319,-89.1685,1.1,50
2010,10,26,10/26/10,5:55:00,IL,1,0,0,0.1,0,41.9126,-88.5181,0.93,20
2010,10,26,10/26/10,6:23:00,IL,0,0,0,0.004,0,38.4245,-87.8266,1.44,50
2010,10,26,10/26/10,6:29:00,IL,1,0,0,0.008,0,38.5073,-87.7046,1.5,75
2010,10,26,10/26/10,6:40:00,IL,2,2,0,0.5,0,41.309,-87.7393,2.32,200
2010,10,26,10/26/10,6:47:00,WI,1,0,0,0.1,0,42.6638,-87.8996,0.43,100
2010,10,26,10/26/10,6:48:00,WI,1,2,0,1,0,42.669,-87.8952,5.4,100
2010,10,26,10/26/10,7:33:00,IN,0,0,0,0.05,0,41.3329,-86.9716,0.11,30
2010,10,26,10/26/10,7:42:00,IN,1,0,0,0.5,0,41.4285,-86.8948,1.89,150
2010,10,26,10/26/10,7:50:00,IN,0,0,0,0.08,0,40.4856,-86.0733,0.45,50
2010,10,26,10/26/10,8:18:00,IN,0,0,0,0,0,40.8151,-85.8404,5.76,100
2010,10,26,10/26/10,8:20:00,IN,1,0,0,0,0,40.4711,-85.5402,1.13,100
2010,10,26,10/26/10,8:21:00,IN,0,0,0,0,0,40.9997,-85.5999,1.9,175
2010,10,26,10/26/10,8:23:00,IN,0,0,0,0.075,0,39.9094,-85.6428,0.47,50
2010,10,26,10/26/10,8:27:00,KY,0,0,0,0.002,0,37.2656,-87.266,0.13,50
2010,10,26,10/26/10,8:28:00,KY,1,0,0,0.1,0,36.8607,-87.529,2.44,130
2010,10,26,10/26/10,8:31:00,IN,1,0,0,0.1,0,40.9798,-85.6149,0.67,75
2010,10,26,10/26/10,8:31:00,IN,0,0,0,0,0,41.298,-85.8234,0.93,30
2010,10,26,10/26/10,8:42:00,IN,1,0,0,0,0,41.1083,-85.4717,2.19,150
2010,10,26,10/26/10,8:52:00,KY,0,0,0,0.004,0,36.7354,-87.3453,1.8,50
2010,10,26,10/26/10,8:58:00,KY,0,0,0,0.005,0,36.7694,-87.2697,0.18,30
2010,10,26,10/26/10,9:02:00,OH,0,0,0,0,0,40.9023,-84.765,2.04,80
2010,10,26,10/26/10,9:02:00,IN,0,0,0,0,0,41.06,-84.9049,1.22,175
2010,10,26,10/26/10,9:04:00,IN,1,0,0,0,0,41.1549,-84.9801,6.99,150
2010,10,26,10/26/10,9:12:00,OH,1,0,0,0,0,40.9802,-84.6112,9.26,100
2010,10,26,10/26/10,9:29:00,OH,1,0,0,0,0,41.0645,-84.3498,4.87,175
2010,10,26,10/26/10,9:40:00,OH,1,0,0,0.077,0,39.9137,-84.6889,4.35,30
2010,10,26,10/26/10,9:48:00,OH,0,0,0,0.03,0,40.6006,-84.2033,0.13,40
2010,10,26,10/26/10,9:51:00,KY,0,0,0,0.015,0,38.0214,-85.5913,0.09,75
2010,10,26,10/26/10,9:59:00,OH,2,0,0,0.238,0,40.6327,-84.1668,3.92,110
2010,10,26,10/26/10,10:04:00,IN,0,0,0,0,0,39.1538,-84.8699,0.09,10
2010,10,26,10/26/10,10:08:00,KY,1,0,0,0.04,0,36.9637,-86.3897,1.49,60
2010,10,26,10/26/10,10:35:00,KY,0,0,0,0.005,0,38.7017,-85.3974,1.12,20
2010,10,26,10/26/10,11:20:00,OH,0,0,0,0.07,0,39.443,-83.6415,3.95,200
2010,10,26,10/26/10,11:30:00,OH,0,0,0,0.075,0,39.4844,-83.5438,5.51,200
2010,10,26,10/26/10,11:52:00,OH,0,0,0,0.075,0,39.7274,-83.1187,2.23,30
2010,10,26,10/26/10,12:05:00,OH,0,0,0,0.04,0,39.8673,-82.8762,0.21,100
2010,10,26,10/26/10,12:23:00,AL,1,0,0,0.01,0,34.649,-87.1943,1.04,50
2010,10,26,10/26/10,12:27:00,OH,0,0,0,0.015,0,40.0014,-82.5323,0.55,50
2010,10,26,10/26/10,13:30:00,TN,1,0,0,0.1,0,35.2945,-84.77,0.13,40
2010,10,26,10/26/10,13:55:00,TN,1,0,0,0.025,0,35.67,-84.1522,2,50
2010,10,26,10/26/10,14:40:00,AL,0,0,0,0.005,0,34.6431,-86.8463,0.29,50
2010,10,26,10/26/10,16:02:00,SC,0,0,0,0,0,34.751,-83.225,0.8,150
2010,10,26,10/26/10,16:10:00,KY,1,0,0,0.25,0,36.6148,-83.7163,0.7,220
2010,10,26,10/26/10,16:16:00,SC,0,0,0,0,0,34.827,-83.032,0.46,200
2010,10,26,10/26/10,16:25:00,TN,0,0,0,0.01,0,35.0314,-85.4429,0.4,20
2010,10,26,10/26/10,16:50:00,TN,2,6,0,0.2,0,35.1216,-85.1925,1.2,100
2010,10,26,10/26/10,17:03:00,AL,1,0,0,0.2,0,34.3474,-86.0671,4.46,175
2010,10,26,10/26/10,17:08:00,NC,2,11,0,1.2,0,35.544,-81.482,2.58,200
2010,10,26,10/26/10,17:12:00,NC,0,0,0,0,0,35.566,-81.444,0.74,100
2010,10,26,10/26/10,17:13:00,AL,0,0,0,0.005,0,34.2692,-86.124,0.88,50
2010,10,26,10/26/10,17:17:00,SC,0,0,0,0,0,35.086,-82.481,4.73,40
2010,10,26,10/26/10,17:44:00,NC,2,0,0,6.61,0,35.703,-81.158,2.53,100
2010,10,26,10/26/10,18:03:00,NC,0,0,0,0.1,0,35.268,-82.038,0.45,40
2010,10,26,10/26/10,18:15:00,NC,0,0,0,0.01,0,35.316,-81.922,0.27,30
2010,10,26,10/26/10,20:10:00,AL,1,0,0,0.05,0,33.6096,-86.7093,4.3,200
2010,10,26,10/26/10,21:14:00,NC,1,0,0,0.1,0,36.343,-80.295,2.25,200
2010,10,26,10/26/10,21:35:00,NC,0,0,0,0,0,35.557,-80.962,0.42,75
2010,10,26,10/26/10,21:36:00,NC,0,0,0,0,0,35.556,-80.962,1.79,75
2010,10,26,10/26/10,22:14:00,VA,0,0,0,0.025,0,36.6013,-79.72,5.44,200
2010,10,27,10/27/10,0:42:00,VA,2,0,0,0.04,0,36.58,-78.88,3.89,200
2010,10,27,10/27/10,1:00:00,VA,0,0,0,0.02,0,36.7283,-78.5383,1.25,100
2010,10,27,10/27/10,13:36:00,GA,0,0,0,0.425,0,34.149,-84.4472,0.79,75
2010,10,27,10/27/10,13:58:00,NC,0,0,0,0,0.01,36.37,-79.15,0.56,50
2010,10,27,10/27/10,14:13:00,NC,1,0,0,0.075,0,36.39,-78.95,0.56,50
2010,10,27,10/27/10,15:00:00,VA,1,1,0,1.5,0,37.5692,-77.4552,11.36,200
2010,10,27,10/27/10,15:30:00,NC,1,0,0,0.25,0,36.19,-79.22,2.87,50
2010,10,27,10/27/10,16:15:00,NC,0,0,0,0.1,0,36.33,-78.71,4.66,100
2010,10,27,10/27/10,16:50:00,NC,0,0,0,0.03,0,36.38,-78.38,2.87,50
2010,10,27,10/27/10,17:05:00,NC,1,0,0,0.71,0,36.26,-80.36,0.9,200
2010,10,27,10/27/10,22:15:00,VA,0,0,0,0.05,0,36.7463,-77.0654,0.25,50
2010,10,6,10/6/10,2:58:00,AZ,1,0,0,0,0,34.483,-111.29,14.06,400
2010,10,6,10/6/10,5:53:00,AZ,2,7,0,1,0,34.9863,-111.871,34.14,400
2010,10,6,10/6/10,6:54:00,AZ,2,0,0,0.4,0,34.9976,-111.877,32.02,800
2010,10,6,10/6/10,7:50:00,AZ,2,0,0,0,0,34.9824,-111.927,18.55,500
2010,10,6,10/6/10,10:10:00,AZ,2,0,0,0,0,34.981,-111.876,2.77,200
2010,10,6,10/6/10,11:30:00,AZ,0,0,0,0,0,34.1358,-112.055,7.26,50
2010,10,6,10/6/10,13:05:00,AZ,3,0,0,0.2,0,35.9342,-111.001,0.01,1100
2010,10,6,10/6/10,13:05:00,AZ,0,0,0,0,0,34.9404,-111.665,17.05,200
2010,10,6,10/6/10,14:00:00,UT,0,0,0,0,0,38.28,-110.28,1.24,10
2010,10,7,10/7/10,17:20:00,ID,0,0,0,0.025,0,46.13,-116.42,1,5
2010,10,7,10/7/10,17:41:00,ID,0,0,0,0,0,46.1896,-116.36,0.39,30
2010,11,17,11/17/10,0:35:00,MD,1,3,0,0.25,0,39.3665,-76.5705,0.43,250
2010,11,17,11/17/10,1:30:00,PA,1,0,0,0.075,0,41.46,-75.56,1.73,150
2010,11,17,11/17/10,4:18:00,NY,1,0,0,0.004,0,42.2661,-73.6643,1.87,300
2010,11,22,11/22/10,15:00:00,IL,2,6,0,5,0,42.3307,-88.97,18.1,200
2010,11,22,11/22/10,15:31:00,IL,1,0,0,1,0,42.4932,-88.5704,5.45,100
2010,11,22,11/22/10,16:01:00,WI,0,0,0,0.002,0,42.6625,-88.0884,0.87,125
2010,11,22,11/22/10,16:02:00,WI,1,2,0,2,0,42.67,-88.0745,10.57,150
2010,11,23,11/23/10,10:30:00,MS,1,0,0,0.25,0.1,31.9896,-90.1025,8.01,150
2010,11,23,11/23/10,11:35:00,MS,1,0,0,0.2,0.05,31.9935,-89.7217,2.06,75
2010,11,24,11/24/10,16:50:00,MO,0,0,0,0.025,0,37.9439,-93.4178,0.98,75
2010,11,24,11/24/10,17:09:00,MO,1,0,0,0.075,0,38.0309,-93.1975,2.79,150
2010,11,24,11/24/10,19:11:00,MO,1,0,0,0.075,0,37.4469,-93.3615,0.85,200
2010,11,25,11/25/10,14:30:00,TN,0,0,0,0.1,0,35.8464,-88.867,0.61,200
2010,11,25,11/25/10,22:45:00,LA,0,0,0,0.15,0,30.1957,-92.6604,2.78,75
2010,11,25,11/25/10,23:00:00,LA,0,0,0,0.01,0,30.2729,-92.5989,0.34,25
2010,11,25,11/25/10,23:13:00,LA,1,0,0,0.125,0,30.3016,-92.5126,2.37,100
2010,11,25,11/25/10,23:30:00,LA,1,0,0,0.075,0,30.3897,-92.3996,4.99,50
2010,11,25,11/25/10,23:45:00,LA,1,0,0,0.1,0,30.4439,-92.3238,3.74,200
2010,11,25,11/25/10,23:57:00,LA,1,0,0,0.15,0,30.4768,-92.2252,2.68,200
2010,11,26,11/26/10,0:02:00,LA,1,1,0,0.1,0,30.4932,-92.1891,2.15,300
2010,11,29,11/29/10,15:12:00,LA,4,0,0,0.75,0,31.7947,-92.808,13.96,400
2010,11,29,11/29/10,16:10:00,MO,0,0,0,0,0,39.7901,-93.7416,0.33,25
2010,11,29,11/29/10,16:18:00,LA,1,0,0,0.01,0,32.2802,-92.1872,3.67,100
2010,11,29,11/29/10,19:19:00,MS,1,0,0,0,0.2,32.8764,-90.7433,3.58,100
2010,11,29,11/29/10,19:25:00,MS,0,0,0,0.085,0,32.6586,-90.8576,1.18,50
2010,11,29,11/29/10,19:46:00,MS,2,0,0,0.7,0,32.7151,-90.6259,11.7,200
2010,11,29,11/29/10,20:04:00,MS,0,0,0,0.1,0,32.3658,-90.8303,1.9,25
2010,11,29,11/29/10,20:07:00,MS,2,0,0,1.3,0,32.8464,-90.4195,7.45,150
2010,11,29,11/29/10,20:30:00,MS,0,0,0,0,0.01,31.9728,-91.0652,0.69,30
2010,11,29,11/29/10,21:09:00,MS,0,0,0,0.005,0,32.21,-90.7,7.25,50
2010,11,29,11/29/10,21:25:00,MS,1,0,0,0.03,0,32.0427,-90.9647,1.69,40
2010,11,29,11/29/10,21:38:00,MS,3,6,0,1.05,0.2,32.905,-89.719,9.6,400
2010,11,29,11/29/10,23:08:00,MS,2,15,0,0.85,0,33.44,-88.8299,1.68,200
2010,11,29,11/29/10,23:26:00,MS,1,0,0,0.25,0,33.6401,-88.67,1.68,150
2010,11,29,11/29/10,23:52:00,MS,2,11,0,0.25,0,33.8767,-88.4628,0.28,125
2010,11,30,11/30/10,0:38:00,LA,0,0,0,0.005,0,30.42,-92.1662,1.03,25
2010,11,30,11/30/10,0:46:00,LA,0,0,0,0.005,0,30.4366,-92.1172,1.26,25
2010,11,30,11/30/10,1:41:00,AL,1,0,0,0.145,0,33.553,-88.1022,1.37,150
2010,11,30,11/30/10,2:44:00,MS,2,0,0,0.9,0,32.0123,-89.6019,11.03,600
2010,11,30,11/30/10,2:50:00,MS,0,0,0,0.005,0,31.11,-90.8089,4.81,25
2010,11,30,11/30/10,4:15:00,AL,1,0,0,0.025,0,32.6267,-87.4231,0.08,50
2010,11,30,11/30/10,5:50:00,MS,0,0,0,0.07,0,31.62,-89.08,7,30
2010,11,30,11/30/10,7:09:00,AL,1,0,0,0.026,0,34.1558,-86.5751,1.72,150
2010,11,30,11/30/10,7:40:00,MS,0,0,0,0.001,0,30.3658,-89.62,0.05,25
2010,11,30,11/30/10,9:57:00,AL,1,0,0,0.058,0,32.4281,-86.5065,5.8,150
2010,11,30,11/30/10,10:14:00,AL,0,0,0,0.015,0,33.1121,-86.0659,1.67,40
2010,11,30,11/30/10,10:23:00,AL,0,0,0,0.035,0,32.5989,-86.2311,6.65,100
2010,11,30,11/30/10,14:38:00,GA,2,0,0,5,0,34.0426,-83.9505,2.11,100
2010,11,30,11/30/10,15:12:00,GA,0,0,0,0.2555,0,33.2915,-84.0838,2.69,50
2010,11,30,11/30/10,18:45:00,SC,1,0,0,1.5,0,34.829,-82.605,2.66,125
2010,11,30,11/30/10,20:39:00,SC,0,0,0,0.05,0,34.658,-82.086,1.99,200
2010,11,3,11/3/10,16:00:00,LA,0,0,0,0.002,0,30.645,-91.1532,0.25,50
2010,11,3,11/3/10,16:08:00,LA,0,0,0,0,0,29.8095,-90.4936,0.25,25
2010,12,14,12/14/10,21:40:00,OR,2,2,0,1.2,0,44.8398,-122.879,5,150
2010,12,30,12/30/10,23:19:00,MO,0,0,0,0.05,0,36.5254,-93.4262,0.25,30
2010,12,30,12/30/10,23:26:00,MO,1,0,0,2,0,36.5706,-93.3742,3.15,300
2010,12,31,12/31/10,0:17:00,MO,0,0,0,0.75,0,36.616,-93.3498,1.75,75
2010,12,31,12/31/10,0:18:00,MO,1,2,0,0.3,0,37.0283,-93.0351,8.37,250
2010,12,31,12/31/10,6:05:00,OK,3,10,4,1.935,0,35.9977,-94.5655,21.1,500
2010,12,31,12/31/10,7:48:00,AR,0,0,0,0.015,0,36.4794,-93.4399,4.25,50
2010,12,31,12/31/10,8:37:00,MO,0,0,0,0.005,0,37.631,-93.3362,1,50
2010,12,31,12/31/10,9:43:00,MO,3,4,0,90,0,37.6857,-92.1901,7.5,500
2010,12,31,12/31/10,10:06:00,MO,3,6,2,1,0,37.9394,-91.8018,11,500
2010,12,31,12/31/10,10:12:00,MO,1,0,2,0.5,0,37.7748,-91.7129,6.78,440
2010,12,31,12/31/10,10:40:00,MO,1,0,0,0,0,38.1471,-91.4952,6.36,100
2010,12,31,12/31/10,11:16:00,MO,1,0,0,0.04,0,38.5003,-91.0222,0.8,100
2010,12,31,12/31/10,11:17:00,MO,0,0,0,0,0,38.5059,-91.0123,0.36,50
2010,12,31,12/31/10,11:19:00,MO,2,0,0,0,0,38.3399,-90.8899,12.19,370
2010,12,31,12/31/10,11:25:00,MO,0,0,0,0,0,38.5631,-90.9232,1.96,50
2010,12,31,12/31/10,11:27:00,MO,1,0,0,0,0,38.3067,-90.7819,8.6,50
2010,12,31,12/31/10,11:48:00,MO,1,0,0,0,0,38.5935,-90.5559,1.7,175
2010,12,31,12/31/10,11:48:00,MO,3,6,1,1,0,38.4918,-90.4706,6.65,440
2010,12,31,12/31/10,11:56:00,IL,0,0,0,0,0,39.3114,-90.7808,3.64,50
2010,12,31,12/31/10,12:08:00,MO,1,0,0,0,0,38.6494,-90.2537,2.71,100
2010,12,31,12/31/10,12:30:00,IL,0,0,0,0,0,38.6247,-89.7812,0.14,50
2010,12,31,12/31/10,12:37:00,IL,3,1,0,12,0,39.9842,-89.862,3.63,200
2010,12,31,12/31/10,13:05:00,IL,0,0,0,0,0,38.9006,-89.3979,1.74,100
2010,12,31,12/31/10,13:24:00,MO,2,0,0,0.2,0,36.9407,-90.8514,2.63,200
2010,12,31,12/31/10,14:25:00,MO,2,0,0,0.25,0,36.8186,-90.523,0.24,100
2010,12,31,12/31/10,14:35:00,LA,0,0,0,0.02,0,31.4846,-92.2055,0.38,50
2010,12,31,12/31/10,16:11:00,MS,1,0,0,0.11,0,32.2939,-90.8702,3.56,100
2010,12,31,12/31/10,16:44:00,MS,2,0,0,2.7,0,32.0868,-90.3663,26.17,800
2010,12,31,12/31/10,17:42:00,MS,0,0,0,0.002,0,32.0824,-90.0529,1.38,50
2010,12,31,12/31/10,20:09:00,MS,1,0,0,0.25,0,31.6527,-90.5849,2.12,50
2010,12,1,12/1/10,8:27:00,MD,0,0,0,0.01,0,38.6262,-76.9655,2.31,50
2010,1,18,1/18/10,17:24:00,CA,0,0,0,0,0,36.73,-119.86,0.53,15
2010,1,19,1/19/10,12:32:00,CA,0,0,0,0,0,34.4248,-119.877,0.14,10
2010,1,19,1/19/10,14:55:00,CA,1,0,0,0.5,0,33.716,-118.125,4.62,25
2010,1,20,1/20/10,15:27:00,LA,0,0,0,0,0,30.815,-92.0455,0.16,25
2010,1,20,1/20/10,16:26:00,TX,1,0,0,0.04,0,31.5095,-93.9232,0.79,150
2010,1,20,1/20/10,17:18:00,TX,3,0,0,1.5,0,32.4869,-94.1689,15.56,1087
2010,1,20,1/20/10,17:19:00,TX,2,0,0,1,0,32.571,-95.8725,15.17,100
2010,1,20,1/20/10,17:48:00,LA,0,0,0,0,0,31.7667,-93.2623,4.6,300
2010,1,20,1/20/10,18:01:00,MS,0,0,0,0.04,0,32.4755,-90.2386,0.96,40
2010,1,20,1/20/10,18:20:00,TX,2,0,0,0.03,0,32.0649,-95.6903,0.9,200
2010,1,20,1/20/10,18:22:00,TX,0,0,0,0.1,0,33.0531,-95.7142,5.42,50
2010,1,20,1/20/10,18:23:00,TX,1,0,0,0.075,0,32.0872,-95.6296,3,100
2010,1,20,1/20/10,18:35:00,TX,0,0,0,0.75,0,33.1321,-95.56,1.35,50
2010,1,20,1/20/10,18:55:00,LA,1,0,0,0.1,0,30.6831,-90.393,1.66,150
2010,1,20,1/20/10,18:58:00,TX,0,0,0,0.2,0,32.1923,-95.3492,1.48,75
2010,1,20,1/20/10,19:09:00,TX,1,0,0,0.04,0,32.24,-95.268,0.47,75
2010,1,20,1/20/10,19:44:00,TX,1,0,0,0.3,0,32.6735,-94.5777,0.31,50
2010,1,21,1/21/10,0:50:00,MS,2,0,0,0.5,0,31.8343,-90.3799,3.61,500
2010,1,21,1/21/10,11:45:00,GA,0,0,0,0,0,30.5172,-82.0508,0.84,200
2010,1,21,1/21/10,11:50:00,FL,0,0,0,0,0,30.5363,-82.0404,0.15,100
2010,1,21,1/21/10,12:10:00,FL,0,0,0,0,0,30.56,-81.83,0.14,100
2010,1,21,1/21/10,12:22:00,FL,1,0,0,3.5,0,29.9914,-82.1998,8.71,400
2010,1,21,1/21/10,14:25:00,CA,0,0,0,0,0,34.2518,-119.195,1.51,67
2010,1,21,1/21/10,16:58:00,TN,0,0,0,0,0,35.2017,-85.8919,2.46,300
2010,1,21,1/21/10,17:10:00,CA,0,0,0,3,0,33.5105,-114.745,14.26,100
2010,1,21,1/21/10,17:15:00,AL,2,1,0,0,0,34.7,-86.6398,6.6,150
2010,1,21,1/21/10,17:48:00,TN,0,0,0,0,0,35.11,-85.69,0.2,30
2010,1,22,1/22/10,6:38:00,FL,0,1,0,0,0,28.2537,-80.7246,7.34,265
2010,1,23,1/23/10,14:54:00,CA,1,0,0,0.025,0,37.9132,-121.766,1.64,2
2010,1,24,1/24/10,15:40:00,TN,0,0,0,0.05,0,36.5505,-86.9132,3.6,50
2010,2,27,2/27/10,18:45:00,CA,0,0,0,0,0,35.3,-119.27,0.5,20
2010,3,10,3/10/10,16:17:00,AR,0,0,0,0,0,33.912,-93.6997,2.37,50
2010,3,10,3/10/10,18:26:00,AR,1,0,0,0.875,0,34.5898,-92.6561,6.12,400
2010,3,10,3/10/10,20:19:00,AR,1,2,0,0.95,0,35.2398,-91.9072,13.24,400
2010,3,10,3/10/10,20:53:00,AR,1,0,0,0.05,0,35.4438,-91.7018,2.91,100
2010,3,10,3/10/10,21:09:00,AR,2,3,1,0.25,0,35.3969,-92.1422,3.43,300
2010,3,10,3/10/10,21:30:00,AR,1,0,0,1.2,0,35.6273,-91.53,0.91,100
2010,3,10,3/10/10,22:25:00,MO,1,0,0,0,0,38.4397,-92.0278,6.61,60
2010,3,10,3/10/10,22:34:00,MO,0,0,0,0,0,38.6639,-91.925,0.79,40
2010,3,10,3/10/10,22:36:00,MO,0,0,0,0,0,38.6892,-91.8983,3.71,40
2010,3,10,3/10/10,23:30:00,MO,1,1,0,0.2,0,36.5925,-90.7902,1.47,180
2010,3,11,3/11/10,3:05:00,MS,1,0,0,0.1,0.2,32.4158,-89.5848,5.27,400
2010,3,11,3/11/10,3:09:00,MS,1,0,0,0.05,0.1,32.4469,-89.5609,1.31,250
2010,3,11,3/11/10,13:23:00,FL,0,0,0,0,0,28.7309,-82.5822,1.5,30
2010,3,11,3/11/10,15:50:00,FL,0,0,0,0.002,0,28.08,-81.78,0.36,20
2010,3,11,3/11/10,15:53:00,FL,1,0,0,0.2,0,28.069,-81.559,1.41,70
2010,3,12,3/12/10,15:48:00,GA,0,0,0,0.05,0,32.23,-83.75,1.53,100
2010,3,25,3/25/10,16:40:00,AL,1,0,0,0.05,0,34.36,-87.085,2.86,50
2010,3,25,3/25/10,18:02:00,AL,1,0,0,0.17,0,33.2391,-86.867,2.74,100
2010,3,25,3/25/10,18:59:00,AL,1,0,0,0.035,0,32.8472,-86.6814,2.75,200
2010,3,28,3/28/10,15:06:00,SC,1,0,0,0,0.013,33.633,-82.119,13.35,110
2010,3,28,3/28/10,15:37:00,NC,1,0,0,1.1,0,35.2346,-81.0166,0.13,100
2010,3,28,3/28/10,16:00:00,FL,0,0,0,0.005,0,28.119,-80.7135,2.31,200
2010,3,28,3/28/10,16:46:00,NC,2,5,0,1.75,0,35.691,-80.431,5,200
2010,3,28,3/28/10,17:15:00,NC,3,0,0,10.75,0,35.9616,-80.0785,4.29,250
2010,3,28,3/28/10,20:02:00,VA,0,0,0,0.015,0,36.578,-79.003,0.23,100
2010,3,28,3/28/10,20:24:00,SC,2,0,0,0.25,0.02,33.629,-82.042,2.39,440
2010,3,28,3/28/10,21:25:00,SC,2,1,0,1,0.01,33.9932,-81.5013,5.01,440
2010,3,28,3/28/10,21:55:00,NC,1,0,0,0.25,0,36.2677,-78.9007,4.05,75
2010,3,28,3/28/10,22:03:00,SC,0,0,0,0,0.004,34.26,-81.18,2,60
2010,3,29,3/29/10,6:26:00,FL,0,0,0,0.08,0,26.1716,-80.1662,2.43,100
2010,3,8,3/8/10,17:20:00,OK,2,0,0,1,0,35.5635,-99.4618,9.48,100
2010,3,8,3/8/10,18:16:00,OK,0,0,0,0,0,35.7413,-99.19,0.1,10
2010,3,8,3/8/10,18:25:00,CA,0,0,0,0.05,0,39.73,-122.55,0.25,20
2010,4,12,4/12/10,16:06:00,FL,0,0,0,0,0,26.6861,-80.6596,0.01,1
2010,4,13,4/13/10,18:59:00,CO,0,0,0,0,0,39.1706,-102.534,0.5,10
2010,4,17,4/17/10,16:15:00,TX,0,0,0,0.005,0,27.5211,-97.9681,0.51,50
2010,4,20,4/20/10,18:04:00,TX,0,0,0,0,0,35.18,-102.123,1.05,50
2010,4,20,4/20/10,18:47:00,TX,0,0,0,0,0,34.9807,-102.062,0.9,50
2010,4,21,4/21/10,17:09:00,CO,0,0,0,0,0,37.4169,-103.929,2.7,50
2010,4,22,4/22/10,13:05:00,CO,0,0,0,0,0,37.9883,-103.15,4.69,100
2010,4,22,4/22/10,13:08:00,CO,0,0,0,0,0,38.0102,-103.154,2.45,50
2010,4,22,4/22/10,13:35:00,CO,0,0,0,0,0,38.172,-102.973,0.59,50
2010,4,22,4/22/10,13:48:00,CO,0,0,0,0,0,38.2025,-102.961,1.92,150
2010,4,22,4/22/10,13:57:00,CO,0,0,0,0,0,38.2514,-102.943,0.58,50
2010,4,22,4/22/10,14:22:00,CO,0,0,0,0,0,38.2938,-102.91,3.35,50
2010,4,22,4/22/10,14:29:00,CO,1,0,0,0.001,0,38.3555,-102.882,7.22,200
2010,4,22,4/22/10,14:36:00,CO,0,0,0,0,0,38.3653,-102.831,0.36,50
2010,4,22,4/22/10,14:45:00,CO,0,0,0,0,0,38.4238,-102.823,2.56,50
2010,4,22,4/22/10,14:55:00,CO,0,0,0,0,0,38.4581,-102.794,0.73,25
2010,4,22,4/22/10,14:56:00,CO,0,0,0,0,0,38.4442,-102.771,1.36,50
2010,4,22,4/22/10,15:00:00,CO,0,0,0,0,0,38.4856,-102.761,1.18,75
2010,4,22,4/22/10,15:12:00,CO,0,0,0,0,0,38.581,-102.829,1.2,50
2010,4,22,4/22/10,15:28:00,CO,0,0,0,0,0,39.52,-104.16,0.1,50
2010,4,22,4/22/10,15:38:00,CO,0,0,0,0,0,39.9,-104.08,0.1,50
2010,4,22,4/22/10,15:48:00,KS,1,0,0,0.18,0,37.8838,-101.432,9.4,1760
